"id","date","time","long","lat","depth","mag","src"
"3696","1999-09-21","14:10:47","-80.19","0.2","12","3.7","IGEPN"
"3691","1999-10-11","03:20:57","-81.01","-1.38","25","3.6","IGEPN"
"3679","1999-12-05","19:26:28","-80.44","-0.2","17.9","4.2","IGEPN"
"3666","2000-01-31","02:55:14","-80.32","0.31","10","4.2","ISC"
"3664","2000-01-31","18:05:23","-80.86","-1.18","42.4","3.9","ISC"
"3655","2000-03-08","14:41:09","-80.38","-1.43","5.09","3.8","IGEPN"
"3641","2000-04-23","23:50:45","-80.26","-1.24","11.57","3.6","IGEPN"
"3640","2000-04-27","16:00:13","-79.95","0.62","12","3.8","IGEPN"
"3624","2000-06-05","03:03:33","-80.08","0.33","10.22","3.9","IGEPN"
"3623","2000-06-06","13:43:23","-80.8","-0.59","2.2","3.7","IGEPN"
"3612","2000-07-11","11:49:31","-80.78","-1.22","16.1","3.6","IGEPN"
"3602","2000-08-02","05:10:19","-81.16","-0.77","43.37","3.7","IGEPN"
"3577","2000-09-24","07:01:56","-80.8","-0.22","9.6","3.7","ISC"
"3574","2000-09-27","10:58:35","-80.73","-0.22","5.1","3.9","IGEPN"
"3573","2000-09-28","18:23:39","-80.61","-0.22","11.3","6.4","IGEPN"
"3572","2000-09-28","18:51:02","-80.67","-0.19","3.6","3.8","IGEPN"
"3571","2000-09-28","19:01:57","-80.69","-0.16","6","3.6","IGEPN"
"3570","2000-09-28","19:15:20","-80.6","-0.2","12","4","IGEPN"
"3567","2000-09-29","18:38:36","-80.72","-0.42","40.2","4.2","ISC"
"3566","2000-09-29","22:32:33","-80.69","-0.2","8.6","3.6","IGEPN"
"3565","2000-09-30","12:07:57","-80.66","-0.17","6","3.6","IGEPN"
"3564","2000-10-01","02:12:28","-80.92","-0.34","16.5","4.3","ISC"
"3563","2000-10-01","21:59:24","-80.68","-0.17","7.2","3.9","IGEPN"
"3562","2000-10-01","23:31:54","-80.88","-0.71","2.8","3.7","IGEPN"
"3561","2000-10-02","00:58:51","-80.87","-0.73","3","3.6","IGEPN"
"3559","2000-10-04","14:13:49","-80.66","-0.15","5.7","3.8","IGEPN"
"3555","2000-10-07","01:08:03","-80.92","-0.28","1.7","3.7","IGEPN"
"3553","2000-10-08","06:20:59","-81.05","-0.42","33","4.2","ISC"
"3550","2000-10-11","09:37:01","-80.83","-0.1","7.7","3.7","IGEPN"
"3549","2000-10-11","17:24:42","-80.68","-0.09","12.5","3.6","IGEPN"
"3547","2000-10-11","21:53:35","-80.77","-0.14","6.5","3.7","IGEPN"
"3546","2000-10-12","03:42:11","-80.93","-0.04","23.27","3.9","IGEPN"
"3545","2000-10-12","06:01:00","-80.4","-0.06","23.49","4.8","IGEPN"
"3544","2000-10-13","06:00:31","-80.76","-0.13","18.3","3.9","IGEPN"
"3543","2000-10-15","13:33:12","-80.71","-0.13","19.9","3.9","IGEPN"
"3542","2000-10-17","14:27:50","-80.92","-0.33","4.6","4.8","IGEPN"
"3541","2000-10-18","07:55:11","-80.91","-0.05","28.62","3.8","IGEPN"
"3539","2000-10-26","04:17:56","-80.86","-0.79","1.1","3.9","IGEPN"
"3538","2000-10-27","01:47:41","-80.02","0.23","26","3.6","IGEPN"
"3535","2000-10-31","04:12:46","-80.7","-0.1","15.1","3.9","IGEPN"
"3520","2000-11-18","02:00:00","-80.16","-0.19","11.2","4.2","IGEPN"
"3514","2000-11-24","07:06:28","-80.46","-0.84","13.3","3.9","IGEPN"
"3507","2000-12-17","14:02:25","-80.81","-0.99","33.42","3.6","IGEPN"
"3505","2000-12-23","06:01:39","-80.73","-0.17","23.4","3.9","ISC"
"3501","2000-12-30","15:23:15","-81.03","-0.56","31","3.8","ISC"
"3486","2001-02-06","07:34:47","-80.77","-1.44","16","4.5","IGEPN"
"3485","2001-02-06","08:18:06","-81.16","-1.67","47.53","3.7","IGEPN"
"3478","2001-02-21","06:54:52","-79.68","0.91","13","4.7","IGEPN"
"3477","2001-02-21","07:23:06","-79.98","1.19","23","4.3","IGEPN"
"3474","2001-02-26","02:48:19","-80.51","-0.99","46.8","3.6","IGEPN"
"3472","2001-02-27","19:45:40","-81.12","-1.61","43.9","4","ISC"
"3469","2001-03-10","23:29:31","-81.06","-1.56","1.9","3.9","IGEPN"
"3468","2001-03-13","18:33:35","-79.87","0.39","23.9","3.8","IGEPN"
"3459","2001-03-21","18:34:16","-80.44","-0.16","15.1","3.6","IGEPN"
"3458","2001-03-21","18:40:40","-80.41","-0.07","9.6","3.6","IGEPN"
"3442","2001-04-06","10:40:12","-80.85","-1.03","8.9","3.8","IGEPN"
"3437","2001-04-09","20:14:34","-80.65","-0.16","37.29","3.7","IGEPN"
"3427","2001-05-07","14:22:54","-79.87","1.05","39.19","3.6","IGEPN"
"3418","2001-05-28","05:00:16","-80.62","-1.15","33","3.9","ISC"
"3408","2001-06-24","20:46:05","-80.88","-1.43","17","3.9","IGEPN"
"3390","2001-07-29","07:40:13","-80.79","-1.47","16.5","3.7","IGEPN"
"3382","2001-08-05","21:07:57","-79.9","1.07","48.12","3.7","IGEPN"
"3381","2001-08-06","03:22:00","-80","0.6","68.8","3.7","IGEPN"
"3379","2001-08-07","04:10:03","-80.2","0.72","53.38","4.1","IGEPN"
"3375","2001-08-09","12:42:03","-80.43","-0.19","16.4","4","IGEPN"
"3370","2001-08-19","09:05:43","-80.19","0.4","33.8","3.8","IGEPN"
"3359","2001-09-18","10:04:26","-81.01","-2.11","17.81","3.6","IGEPN"
"3354","2001-09-28","14:28:32","-79.97","0.73","19.3","3.9","IGEPN"
"3348","2001-10-11","08:46:47","-80.88","-1.59","45.08","3.6","IGEPN"
"3341","2001-10-27","04:36:07","-81.08","-1.51","5","3.6","IGEPN"
"3324","2001-11-23","02:44:51","-80.83","-0.09","30.4","4","IGEPN"
"3321","2001-12-03","00:33:56","-80.58","-1.23","12.1","3.9","IGEPN"
"3316","2001-12-25","10:35:50","-81.09","-0.88","12","3.8","IGEPN"
"3306","2002-01-09","18:01:10","-80.07","0.22","24.5","3.9","IGEPN"
"3299","2002-01-24","16:18:58","-80.49","0.85","26","3.7","IGEPN"
"3298","2002-01-27","20:39:59","-81.23","-1.41","41.13","3.6","IGEPN"
"3290","2002-02-21","03:59:22","-79.77","1.19","32.21","3.7","IGEPN"
"3287","2002-03-01","20:22:47","-80.94","-1.45","6.4","3.7","IGEPN"
"3278","2002-03-21","22:52:59","-81.21","-1.42","12","3.8","ISC"
"3277","2002-03-22","13:32:12","-81.06","-1.4","12","3.7","IGEPN"
"3276","2002-03-22","14:38:20","-81.25","-1.56","12","3.6","IGEPN"
"3275","2002-03-22","14:50:58","-81.33","-1.55","12","3.9","IGEPN"
"3274","2002-03-22","16:44:03","-81.26","-1.45","12","3.7","IGEPN"
"3273","2002-03-22","18:37:24","-81.09","-1.38","12","3.6","IGEPN"
"3272","2002-03-25","01:17:09","-81.21","-1.34","35.37","3.8","IGEPN"
"3271","2002-03-25","23:33:44","-80.68","-1.31","15.1","3.8","IGEPN"
"3270","2002-03-26","05:18:27","-81.09","-1.15","19.08","3.6","IGEPN"
"3269","2002-03-26","06:52:51","-80.86","-1.29","12.5","3.6","IGEPN"
"3268","2002-03-26","06:58:51","-81.03","-1.37","15.73","3.7","IGEPN"
"3267","2002-03-27","03:13:57","-80.9","-1.34","5.7","3.6","IGEPN"
"3266","2002-03-27","10:10:11","-80.88","-1.12","3.8","3.8","IGEPN"
"3264","2002-03-31","07:53:13","-80.94","-1.09","8.7","4.2","IGEPN"
"3262","2002-04-01","22:11:46","-80.82","-1.15","8.9","3.6","IGEPN"
"3258","2002-04-12","23:30:02","-80.9","-0.87","2.7","3.9","IGEPN"
"3257","2002-04-13","07:45:33","-81.12","-0.81","12","3.6","IGEPN"
"3255","2002-04-16","01:33:30","-80.93","-0.83","2","4.2","IGEPN"
"3254","2002-04-17","01:15:37","-80.91","-0.87","3","3.7","IGEPN"
"3253","2002-04-17","05:37:55","-81.07","-0.45","17.59","3.7","IGEPN"
"3250","2002-04-26","22:41:35","-79.75","1.12","6.6","4.6","IGEPN"
"3249","2002-04-26","22:45:26","-79.74","1.12","6","4.3","IGEPN"
"3236","2002-06-15","05:26:15","-80.97","-0.96","3.2","4.1","IGEPN"
"3235","2002-06-15","09:35:09","-80.97","-1.15","2","3.7","IGEPN"
"3232","2002-06-26","14:42:53","-79.75","0.36","29.8","3.9","IGEPN"
"3225","2002-07-09","03:09:40","-79.67","0.91","10","3.6","IGEPN"
"3224","2002-07-09","20:55:41","-81.16","-1.51","12","3.9","ISC"
"3223","2002-07-09","23:34:34","-80.56","-1.24","17","3.8","IGEPN"
"3222","2002-07-09","23:49:45","-80","0.28","13.52","3.7","IGEPN"
"3221","2002-07-10","00:14:16","-80.83","-1.39","11.2","3.9","IGEPN"
"3220","2002-07-10","04:04:54","-80.97","-1.46","8.2","3.9","IGEPN"
"3219","2002-07-10","04:58:29","-81.07","-1.47","3.7","3.7","IGEPN"
"3218","2002-07-10","05:49:05","-80.98","-1.45","5","3.9","IGEPN"
"3216","2002-07-10","23:12:35","-81.23","-1.51","12","4","IGEPN"
"3213","2002-07-27","00:03:36","-80.84","-1.5","35.09","4","IGEPN"
"3202","2002-09-23","19:11:44","-81.17","-1.35","11.4","3.6","IGEPN"
"3197","2002-10-02","11:06:34","-80.97","-1.33","3.8","3.6","IGEPN"
"3196","2002-10-02","16:37:29","-80.95","-1.36","3.2","4","IGEPN"
"3187","2002-10-27","01:26:22","-81.14","-0.77","35.11","3.6","IGEPN"
"3180","2002-11-11","19:27:33","-81.05","-1.55","7.8","3.8","IGEPN"
"3162","2002-12-24","05:08:32","-79.52","0.72","26.9","4.3","IGEPN"
"3158","2003-01-17","15:00:20","-80.36","-1.19","12","3.7","IGEPN"
"3153","2003-02-02","01:32:36","-80.83","-0.98","12","4.9","IGEPN"
"3148","2003-02-13","10:57:17","-80.96","-0.89","10.17","3.9","IGEPN"
"3132","2003-04-26","08:55:00","-81.12","-2.05","12","3.6","IGEPN"
"3104","2003-08-15","05:26:53","-80.63","-1.05","19.8","4.2","ISC"
"3103","2003-08-15","23:59:52","-79.85","0.35","12.9","4.1","ISC"
"3101","2003-08-17","08:33:15","-80.6","-0.89","5.9","3.7","IGEPN"
"3077","2003-10-03","17:09:04","-80.78","-1.3","13.5","4","IGEPN"
"3063","2003-12-01","15:18:42","-80.27","0.68","11","3.9","IGEPN"
"3056","2003-12-20","19:34:27","-81.04","-1.62","11.85","3.6","IGEPN"
"3055","2003-12-22","10:02:04","-80.98","-1.38","16","3.6","IGEPN"
"3054","2003-12-22","16:30:09","-80.76","-0.89","26.74","3.8","IGEPN"
"3052","2003-12-31","16:42:38","-80.49","-0.08","13","3.7","IGEPN"
"3040","2004-01-31","17:21:02","-81.24","-1.4","12.8","3.6","IGEPN"
"3032","2004-03-20","18:15:19","-81.01","-0.55","14.6","4","ISC"
"3013","2004-04-20","03:10:00","-80.99","-1.18","12","3.8","IGEPN"
"3008","2004-04-27","01:48:22","-80.92","-0.01","12","3.9","IGEPN"
"3006","2004-04-29","05:58:22","-80.27","-0.21","14.8","3.7","IGEPN"
"3005","2004-04-29","12:38:30","-80.75","-0.09","26.4","3.8","IGEPN"
"2996","2004-06-01","10:52:40","-79.84","0.75","20.9","5.3","IGEPN"
"2990","2004-06-18","12:35:45","-80.45","0.55","32.63","3.9","IGEPN"
"2989","2004-06-18","23:11:11","-80.88","-1.23","5","3.7","IGEPN"
"2988","2004-06-19","07:45:40","-80.77","-1.35","20.79","3.7","IGEPN"
"2979","2004-07-09","16:30:20","-79.79","0.5","32","3.6","IGEPN"
"2968","2004-07-31","03:15:39","-81","-0.41","12","3.9","IGEPN"
"2957","2004-08-28","00:34:39","-80.32","-1.29","12","3.6","IGEPN"
"2952","2004-09-17","00:58:12","-80.5","-0.6","16","3.8","IGEPN"
"2949","2004-10-05","20:22:57","-80.69","-1.34","12","3.7","IGEPN"
"2945","2004-11-01","16:00:58","-80.09","0.55","12","3.6","IGEPN"
"2940","2004-11-24","11:19:48","-80.59","-0.72","20","5.1","IGEPN"
"2939","2004-11-30","12:28:49","-80.75","-1.14","12","3.6","IGEPN"
"2932","2004-12-18","05:34:37","-81.05","-1.36","5","3.6","IGEPN"
"2931","2004-12-18","06:05:25","-80.95","-1.33","5","3.6","IGEPN"
"2925","2005-01-05","03:05:35","-79.81","0.29","16","3.9","IGEPN"
"2923","2005-01-08","00:32:37","-80.39","-1.08","12","3.6","IGEPN"
"2922","2005-01-08","05:45:58","-80.53","0.62","12","3.8","IGEPN"
"2921","2005-01-08","21:36:03","-81.26","-1.48","5","3.9","IGEPN"
"2920","2005-01-08","21:43:12","-81.26","-1.75","5","3.6","IGEPN"
"2915","2005-01-18","04:34:07","-80.5","0.75","12","3.6","IGEPN"
"2913","2005-01-20","11:45:29","-81.18","-1.15","33","4","ISC"
"2912","2005-01-20","14:07:19","-81.02","-1.16","39.4","4.4","ISC"
"2911","2005-01-20","23:30:29","-80.94","-1.22","12","5.4","ISC"
"2910","2005-01-21","05:18:10","-80.95","-1.14","42.4","4.3","ISC"
"2909","2005-01-21","08:44:14","-80.89","-1.16","12","6","ISC"
"2908","2005-01-21","10:26:38","-80.88","-1.12","49.5","4.7","ISC"
"2907","2005-01-21","11:14:10","-80.81","-1.28","48.4","4.4","ISC"
"2906","2005-01-21","11:46:02","-81.03","-1.14","13.7","5","ISC"
"2905","2005-01-21","19:16:45","-80.75","-1.09","46","4.6","ISC"
"2904","2005-01-21","20:12:14","-80.88","-1.17","18.5","5.1","ISC"
"2903","2005-01-22","00:54:32","-81.18","-1.27","12","4.1","IGEPN"
"2902","2005-01-22","03:10:32","-80.98","-1.04","12","3.8","IGEPN"
"2901","2005-01-22","12:15:40","-80.33","0.66","24.8","4.7","ISC"
"2900","2005-01-22","13:52:37","-80.43","0.58","5.6","4.3","ISC"
"2899","2005-01-22","15:25:37","-80.93","-1.13","6","3.9","IGEPN"
"2898","2005-01-22","17:05:39","-80.85","-1.31","11.8","3.9","IGEPN"
"2897","2005-01-22","17:33:24","-80.9","-0.98","4.6","3.8","IGEPN"
"2896","2005-01-23","00:24:02","-80.94","-0.88","4.9","3.9","IGEPN"
"2895","2005-01-23","04:18:36","-80.87","-1.05","8.3","3.7","IGEPN"
"2894","2005-01-23","04:50:28","-80.73","-1.25","10.3","3.7","IGEPN"
"2893","2005-01-23","05:00:00","-80.99","-0.98","4","4","IGEPN"
"2892","2005-01-23","05:06:02","-80.98","-1.15","11","5","IGEPN"
"2891","2005-01-23","08:23:49","-80.91","-1.01","3.6","3.7","IGEPN"
"2890","2005-01-23","12:06:08","-81","-1.15","5.5","4","IGEPN"
"2889","2005-01-23","13:25:27","-80.98","-0.92","6.1","3.8","IGEPN"
"2888","2005-01-23","22:51:03","-81.25","-1.11","10","3.6","IGEPN"
"2887","2005-01-23","23:48:59","-80.88","-1.46","12","4","IGEPN"
"2884","2005-01-24","07:59:04","-80.81","-0.98","4.6","4","IGEPN"
"2882","2005-01-24","14:04:11","-81.28","-1.52","12","3.6","IGEPN"
"2881","2005-01-24","18:18:28","-80.64","-1.56","41.1","3.9","ISC"
"2880","2005-01-24","18:23:12","-80.85","-1.28","6.6","6.1","IGEPN"
"2879","2005-01-24","18:26:53","-80.92","-1.39","31.4","5.8","ISC"
"2878","2005-01-24","18:37:59","-81.08","-1.63","10","3.8","ISC"
"2876","2005-01-24","18:49:41","-81.12","-1.35","12","3.6","IGEPN"
"2875","2005-01-24","18:59:27","-81.27","-1.47","22.03","5.1","IGEPN"
"2874","2005-01-24","19:04:22","-81.03","-1.41","12","3.7","IGEPN"
"2873","2005-01-24","19:31:47","-81.28","-1.51","5.02","3.7","IGEPN"
"2872","2005-01-24","19:59:02","-80.76","-1.23","5.8","3.8","IGEPN"
"2871","2005-01-24","20:20:54","-80.89","-1.37","5.9","4.1","IGEPN"
"2870","2005-01-24","20:30:02","-80.97","-1.35","6.3","3.9","IGEPN"
"2869","2005-01-24","21:45:37","-81.05","-1.47","7.5","4.1","IGEPN"
"2868","2005-01-24","21:51:13","-80.74","-1.37","8.4","4","IGEPN"
"2867","2005-01-24","21:56:26","-81.21","-1.49","8.97","3.6","IGEPN"
"2866","2005-01-24","22:07:07","-81.23","-1.63","5","4.1","IGEPN"
"2865","2005-01-24","22:54:13","-80.91","-1.35","7.6","3.8","IGEPN"
"2864","2005-01-25","00:05:23","-80.86","-1.33","5.2","3.8","IGEPN"
"2863","2005-01-25","01:11:58","-80.81","-1.47","33","4","ISC"
"2862","2005-01-25","02:09:12","-80.95","-1.42","5","3.7","IGEPN"
"2861","2005-01-25","03:24:11","-81.04","-1.36","5.9","3.6","IGEPN"
"2860","2005-01-25","04:46:18","-80.96","-1.32","6.2","3.7","IGEPN"
"2859","2005-01-25","05:28:02","-81","-1.37","6.3","4","IGEPN"
"2858","2005-01-25","05:34:17","-81.14","-1.44","18.5","3.8","IGEPN"
"2857","2005-01-25","06:02:44","-81.05","-1.56","12","3.7","IGEPN"
"2856","2005-01-25","06:42:29","-81.04","-1.43","2.7","3.7","IGEPN"
"2855","2005-01-25","06:52:54","-80.68","-1.34","6.5","4","IGEPN"
"2854","2005-01-25","08:42:57","-81.2","-1.75","12","3.6","IGEPN"
"2853","2005-01-25","09:48:24","-80.89","-1.41","7.8","3.8","IGEPN"
"2852","2005-01-25","17:00:33","-80.78","-1.39","3","4","IGEPN"
"2851","2005-01-25","17:07:31","-80.9","-1.44","4.2","3.7","IGEPN"
"2850","2005-01-25","19:00:02","-80.8","-1.39","6","3.6","IGEPN"
"2849","2005-01-25","23:33:25","-80.97","-1.46","4","3.8","IGEPN"
"2848","2005-01-26","03:21:44","-80.68","-1.13","10.6","3.7","IGEPN"
"2847","2005-01-26","03:33:27","-80.86","-1.42","2.9","3.6","IGEPN"
"2846","2005-01-26","04:07:01","-80.88","-1.14","7.6","4","IGEPN"
"2845","2005-01-26","08:50:14","-81.16","-1.2","16","3.6","IGEPN"
"2844","2005-01-26","15:50:37","-80.89","-1.43","5.8","3.7","IGEPN"
"2843","2005-01-27","05:18:44","-81.32","-1.69","8.8","3.9","ISC"
"2842","2005-01-27","08:21:44","-81.33","-1.5","18.73","3.6","IGEPN"
"2841","2005-01-27","09:01:52","-81.03","-1.12","6.4","3.7","IGEPN"
"2840","2005-01-27","13:14:10","-80.83","-1.06","8.1","4","IGEPN"
"2839","2005-01-27","14:37:04","-80.92","-1.42","5.8","3.6","IGEPN"
"2838","2005-01-27","15:55:16","-80.89","-1.45","7","3.7","IGEPN"
"2837","2005-01-27","16:11:25","-80.96","-1.5","5.4","3.9","IGEPN"
"2836","2005-01-27","17:05:15","-81.05","-1.2","8.9","3.6","IGEPN"
"2835","2005-01-27","19:27:35","-80.85","-1.44","5","3.6","IGEPN"
"2834","2005-01-28","00:45:40","-80.77","-1.22","15.3","3.6","IGEPN"
"2833","2005-01-28","02:56:19","-80.81","-0.88","3.5","3.9","IGEPN"
"2832","2005-01-28","04:26:19","-81.33","-1.19","12","6","ISC"
"2831","2005-01-28","09:38:28","-80.88","-0.98","4.4","3.8","IGEPN"
"2830","2005-01-28","10:46:40","-80.88","-0.87","7.1","5.9","IGEPN"
"2829","2005-01-28","16:03:01","-81.15","-0.74","10.98","3.6","IGEPN"
"2828","2005-01-28","16:27:34","-80.84","-1.04","5.7","3.8","IGEPN"
"2826","2005-01-28","19:31:06","-80.82","-0.84","1.9","3.7","IGEPN"
"2825","2005-01-28","20:06:32","-80.87","-0.99","4.9","3.8","IGEPN"
"2824","2005-01-28","20:16:36","-81.15","-1.43","6.2","3.6","IGEPN"
"2823","2005-01-28","23:00:11","-80.87","-1.06","5.7","3.8","IGEPN"
"2822","2005-01-28","23:14:31","-80.79","-1.02","3.5","3.6","IGEPN"
"2821","2005-01-28","23:24:10","-80.86","-1.07","2.7","3.8","IGEPN"
"2820","2005-01-29","02:30:56","-80.77","-0.96","8.1","3.6","IGEPN"
"2819","2005-01-29","07:11:28","-80.94","-1.48","3.7","3.9","IGEPN"
"2817","2005-01-29","11:04:19","-80.99","-1.48","3.7","3.8","IGEPN"
"2816","2005-01-29","15:42:55","-80.88","-1.23","3.2","3.8","IGEPN"
"2815","2005-01-29","17:47:50","-80.9","-1.15","9","3.8","IGEPN"
"2814","2005-01-29","18:47:53","-80.97","-0.99","4.9","3.8","IGEPN"
"2813","2005-01-30","00:00:29","-80.92","-1.43","3.6","3.6","IGEPN"
"2812","2005-01-30","00:47:05","-80.96","-1.47","5.4","3.8","IGEPN"
"2811","2005-01-30","01:49:24","-80.98","-0.8","3.2","4.5","IGEPN"
"2810","2005-01-30","02:06:42","-80.81","-0.81","3.4","5.7","IGEPN"
"2809","2005-01-30","06:37:36","-80.79","-0.95","12.2","4.4","IGEPN"
"2808","2005-01-30","08:09:01","-80.79","-0.9","5.2","3.6","IGEPN"
"2807","2005-01-30","10:45:45","-80.83","-0.79","0.4","3.7","IGEPN"
"2806","2005-01-30","11:41:33","-80.85","-0.82","2.4","3.7","IGEPN"
"2805","2005-01-30","13:20:00","-80.79","-0.84","5.4","4.6","IGEPN"
"2804","2005-01-30","14:34:05","-80.99","-1.18","5.9","3.8","IGEPN"
"2803","2005-01-30","14:51:06","-80.79","-0.89","5.4","3.7","IGEPN"
"2802","2005-01-30","15:08:15","-80.82","-0.87","0.3","3.6","IGEPN"
"2801","2005-01-30","15:54:00","-80.99","-1.21","9","3.6","IGEPN"
"2800","2005-01-30","15:58:50","-80.87","-0.86","5.4","4","IGEPN"
"2799","2005-01-30","16:02:32","-80.85","-0.83","1.7","3.6","IGEPN"
"2798","2005-01-30","18:30:54","-80.92","-1.28","2.2","3.8","IGEPN"
"2797","2005-01-30","20:33:16","-80.77","-1.21","3","3.8","IGEPN"
"2796","2005-01-30","21:33:41","-80.81","-1.26","2.2","3.6","IGEPN"
"2795","2005-01-30","21:49:06","-80.98","-1.28","3.6","3.6","IGEPN"
"2794","2005-01-30","22:01:53","-81.02","-1.39","3.2","3.6","IGEPN"
"2793","2005-01-30","23:26:53","-80.58","0.74","19.32","4","IGEPN"
"2792","2005-01-30","23:58:01","-80.88","-1.36","7.6","3.8","IGEPN"
"2791","2005-01-31","00:03:12","-80.56","-1.11","14","4.1","IGEPN"
"2790","2005-01-31","00:13:15","-80.87","-1.25","2.8","3.8","IGEPN"
"2789","2005-01-31","03:00:45","-81.02","-1.18","8.6","3.9","IGEPN"
"2788","2005-01-31","06:40:51","-80.87","-1.23","3","3.6","IGEPN"
"2787","2005-01-31","07:02:27","-81.13","-1.15","12.84","3.8","IGEPN"
"2786","2005-01-31","20:27:29","-80.8","-1.22","11.6","4.1","IGEPN"
"2785","2005-01-31","20:56:27","-80.8","-1.3","12.4","4","IGEPN"
"2784","2005-01-31","23:28:12","-80.83","-0.73","0.6","3.6","IGEPN"
"2783","2005-01-31","23:58:16","-80.83","-1.23","2.4","3.6","IGEPN"
"2782","2005-02-01","01:39:57","-80.83","-0.87","3.3","4.4","IGEPN"
"2781","2005-02-01","10:42:43","-80.86","-1.38","5.7","3.6","IGEPN"
"2780","2005-02-02","01:24:45","-80.85","-1.39","1.6","3.6","IGEPN"
"2779","2005-02-02","11:37:27","-80.89","-0.83","3.1","3.8","IGEPN"
"2778","2005-02-02","18:40:48","-81.18","-1.42","28.09","3.9","IGEPN"
"2777","2005-02-02","21:43:29","-80.77","-0.86","6.5","4.2","IGEPN"
"2776","2005-02-03","02:42:42","-81.03","-1.45","9.1","3.9","IGEPN"
"2775","2005-02-03","02:58:27","-81.16","-1.37","12","4.1","IGEPN"
"2774","2005-02-03","03:45:36","-81.06","-1.42","3.1","3.6","IGEPN"
"2772","2005-02-05","02:17:08","-80.93","-0.71","2.6","3.9","IGEPN"
"2768","2005-02-09","18:09:36","-81.05","-1.5","22.85","3.6","IGEPN"
"2767","2005-02-11","03:05:17","-80.73","-1.64","12","3.8","IGEPN"
"2766","2005-02-11","23:36:38","-81.3","-1.39","5","3.8","IGEPN"
"2765","2005-02-13","01:01:37","-81.2","-1.09","5","3.8","IGEPN"
"2764","2005-02-14","21:27:53","-80.98","-1.54","51.2","3.9","ISC"
"2763","2005-02-14","23:19:01","-81.16","-1.57","12","3.8","IGEPN"
"2762","2005-02-16","01:29:28","-80.94","-1.39","5.7","3.7","IGEPN"
"2761","2005-02-16","04:00:03","-81.15","-1.16","10.3","4.3","ISC"
"2760","2005-02-16","07:21:07","-80.86","-1.04","3.2","3.7","IGEPN"
"2759","2005-02-16","08:01:16","-80.92","-1.26","4.1","3.7","IGEPN"
"2758","2005-02-16","10:37:22","-80.93","-1.36","6.5","3.9","IGEPN"
"2757","2005-02-16","13:16:44","-81.22","-1.19","13.98","4.1","IGEPN"
"2756","2005-02-16","15:10:46","-80.98","-1.47","3.4","3.6","IGEPN"
"2755","2005-02-16","21:34:26","-81.13","-1.16","3.4","4.2","IGEPN"
"2754","2005-02-16","21:54:16","-80.88","-0.77","2.9","3.8","IGEPN"
"2753","2005-02-17","03:12:18","-81.09","-1.16","10","4.3","ISC"
"2752","2005-02-17","05:11:40","-80.9","-0.98","3.4","3.7","IGEPN"
"2751","2005-02-17","11:32:11","-80.78","-1.29","3.1","3.7","IGEPN"
"2750","2005-02-17","15:42:58","-81.14","-1.76","14","5.5","ISC"
"2748","2005-02-19","01:15:46","-80.88","-1.49","73","3.7","USGS-NEIC"
"2745","2005-02-21","12:54:33","-80.89","-0.99","3.8","3.8","IGEPN"
"2743","2005-02-23","06:08:25","-81.21","-1.3","12","3.6","IGEPN"
"2741","2005-02-28","05:03:25","-81.04","-1.54","12","3.7","IGEPN"
"2738","2005-03-08","19:47:15","-81.05","-1.48","1.4","3.8","IGEPN"
"2736","2005-03-09","22:40:01","-80.99","-0.33","4.5","3.8","ISC"
"2730","2005-03-20","08:36:10","-81.07","-1.18","5","3.6","IGEPN"
"2726","2005-03-27","03:03:35","-80.68","-1.19","6.66","5.1","IGEPN"
"2717","2005-04-09","17:21:54","-80.86","-0.17","17.7","3.9","ISC"
"2712","2005-05-08","23:53:25","-81.16","-0.83","9.3","3.7","IGEPN"
"2706","2005-05-16","04:58:44","-80.11","0.47","10.6","3.9","IGEPN"
"2705","2005-05-17","14:04:39","-80.98","-1.21","3.3","3.7","IGEPN"
"2702","2005-05-18","20:25:47","-80.95","-1.25","7.7","4.3","IGEPN"
"2701","2005-05-18","21:33:54","-80.97","-1.32","16","3.7","IGEPN"
"2691","2005-05-28","07:20:17","-81.21","-1.13","13","3.7","IGEPN"
"2681","2005-06-16","23:51:51","-80.91","-0.98","3.1","4","IGEPN"
"2680","2005-06-16","23:56:00","-80.88","-0.97","6","3.6","IGEPN"
"2671","2005-07-15","12:01:14","-81.14","-1.57","12","3.7","IGEPN"
"2670","2005-07-15","12:34:52","-80.69","-1.46","76.6","4.1","ISC"
"2665","2005-07-27","05:36:14","-81.03","-1.27","12","3.6","IGEPN"
"2646","2005-08-26","11:01:39","-80.55","-1.3","47.5","3.8","IGEPN"
"2627","2005-10-23","05:35:25","-81.31","-1.47","12","3.8","IGEPN"
"2624","2005-10-27","18:48:51","-81.23","-1.6","12","3.8","IGEPN"
"2623","2005-10-28","18:18:42","-79.6","1.06","12","3.6","IGEPN"
"2616","2005-11-07","13:34:27","-81.03","-1.49","12","3.7","IGEPN"
"2594","2005-12-20","11:34:52","-80.97","-1.99","37.6","5.3","ISC"
"2593","2005-12-20","23:45:33","-81.04","-1.33","5","3.7","IGEPN"
"2588","2005-12-24","23:10:09","-81.05","-1.58","5","3.8","IGEPN"
"2587","2005-12-25","01:32:22","-81.26","-2","5","3.8","IGEPN"
"2586","2005-12-25","09:30:27","-80.93","-1.35","5","3.6","IGEPN"
