"id","date","time","long","lat","depth","mag","src"
"6417","1965-01-07","18:52:26","-74","3.6","20","4.3","USGS-NEIC"
"6416","1965-01-10","03:43:46","-81.4","-3.32","92","4.7","ISC"
"6415","1965-01-14","08:25:19","-81.41","-5.68","31.2","5.5","ISC"
"6404","1965-03-12","22:54:46","-77.74","-5.77","37.5","4.9","ISC"
"6401","1965-04-04","05:53:45","-79.76","1.41","99","4.1","ISC"
"6399","1965-04-12","00:43:00","-77.9","3.25","90","4.4","ISC"
"6398","1965-04-14","08:23:38","-78.93","-1.17","84","4.4","ISC"
"6397","1965-04-15","02:00:10","-75.6","-5.72","33","4.4","ISC"
"6395","1965-04-22","22:13:04","-78.68","-6.02","118","4.6","ISC"
"6391","1965-05-11","00:58:31","-80.9","-6.7","71","4.1","ISC"
"6390","1965-05-19","08:05:15","-79.4","-1.79","71","3.9","ISC"
"6387","1965-06-08","05:46:50","-78.2","-4.01","33","4.2","ISC"
"6386","1965-06-18","03:37:50","-80.6","-4.67","33","4","ISC"
"6383","1965-07-07","07:55:47","-83.5","2.7","49","4.3","USGS-NEIC"
"6381","1965-07-13","22:49:46","-78.8","-2.9","112","4.6","USGS-NEIC"
"6380","1965-07-15","08:31:25","-80.9","-6.6","36","4.4","USGS-NEIC"
"6376","1965-08-09","08:40:30","-78.74","-1.4","119.4","4.5","ISC"
"6374","1965-08-22","10:39:28","-76.9","-2.3","187","4.1","USGS-NEIC"
"6373","1965-08-31","14:47:46","-82.1","3.8","62","4.4","USGS-NEIC"
"6369","1965-09-20","18:10:41","-74.9","-6.39","138.1","4.9","ISC"
"6368","1965-09-21","05:34:45","-77.5","-1.7","245","3.8","USGS-NEIC"
"6366","1965-10-10","16:46:19","-81.7","-1.1","33","4.5","USGS-NEIC"
"6365","1965-10-11","00:07:05","-77.2","-3.6","157","4","USGS-NEIC"
"6357","1965-11-26","00:25:49","-77.2","-4.7","120","4.4","USGS-NEIC"
"6355","1965-11-29","17:07:03","-78.63","-6.05","30.9","5.3","ISC"
"6354","1965-11-29","17:53:55","-80.1","-6.8","33","4.1","USGS-NEIC"
"6353","1965-12-03","08:32:26","-77.9","-3.54","41","4.7","ISC"
"6352","1965-12-03","09:55:50","-79.9","-4.5","89","4.5","USGS-NEIC"
"6350","1965-12-07","03:44:41","-78.2","-3.5","42","4.2","ISC"
"6348","1965-12-11","21:48:29","-81.3","-6.4","33","4.2","USGS-NEIC"
"6346","1965-12-25","07:21:54","-81.5","-1.9","44","4.5","USGS-NEIC"
"6344","1965-12-29","04:08:26","-77.27","-3.17","35","4.6","ISC"
"6341","1966-01-20","21:31:25","-79.8","-0.6","53","4.2","ISC"
"6340","1966-01-28","21:25:22","-81.3","-3.5","33","4.5","USGS-NEIC"
"6335","1966-03-04","10:25:04","-80.1","-1.23","33","4.1","ISC"
"6334","1966-03-21","14:28:21","-83.71","3.6","120","4.3","ISC"
"6333","1966-03-23","06:10:18","-78.9","-6.5","111","4","ISC"
"6327","1966-04-06","12:24:48","-81.78","-3.75","5","4.6","ISC"
"6323","1966-05-06","09:47:10","-78","3.7","70","4.1","ISC"
"6322","1966-05-07","06:48:40","-76.1","-5.21","101","4.4","ISC"
"6319","1966-06-05","00:53:01","-81.5","-6.3","33","4.3","ISC"
"6312","1966-07-25","01:06:57","-78.32","-0.79","58","3.9","ISC"
"6310","1966-08-20","07:43:29","-77.2","-3.17","113.3","5.5","ISC"
"6309","1966-08-21","09:39:22","-78.9","-4.05","138","4.2","ISC"
"6307","1966-09-03","22:42:16","-78.1","-3.6","135","4","ISC"
"6306","1966-09-06","21:04:38","-76.57","-4.83","179","4.1","ISC"
"6304","1966-09-10","20:08:00","-78.7","-5.3","72","4.3","ISC"
"6303","1966-09-17","12:55:23","-77.53","-5.04","82","4.3","ISC"
"6302","1966-10-10","15:28:46","-79","-1.64","57","4","ISC"
"6301","1966-10-12","18:27:50","-80.91","-4.7","52","4.4","ISC"
"6300","1966-10-18","18:43:36","-74.31","3.63","38.6","4.9","ISC"
"6298","1966-10-21","09:22:01","-79.14","3.74","67","4.2","ISC"
"6297","1966-11-04","08:55:51","-77.85","-4.39","61","4.7","ISC"
"6296","1966-11-04","09:14:59","-77.83","-4.48","78","4.6","ISC"
"6293","1966-11-28","01:36:18","-77.33","0.61","127","4.3","ISC"
"6292","1966-12-03","17:04:59","-83.3","2.18","42","4.6","ISC"
"6291","1966-12-06","10:00:38","-76.3","0.4","104","4.4","ISC"
"6290","1966-12-07","18:23:11","-80.2","-1.62","98","4.3","ISC"
"6288","1966-12-17","09:20:30","-77.5","3.6","33","4","ISC"
"6286","1966-12-25","12:26:12","-83.48","0.61","44","4.8","ISC"
"6284","1967-01-29","18:27:44","-78","-4.57","67","4.2","ISC"
"6283","1967-02-05","03:20:44","-80.7","-5.2","48","4.2","ISC"
"6282","1967-02-09","15:24:47","-74.79","2.84","55","7","ISC"
"6281","1967-02-09","16:44:13","-74.5","2.87","113","4.2","ISC"
"6277","1967-02-10","00:39:40","-74.2","3.02","109","4.1","ISC"
"6276","1967-02-10","06:39:12","-74.39","2.93","132","4","USGS-NEIC"
"6275","1967-02-11","08:55:43","-74.7","3.3","127","4.3","ISC"
"6274","1967-02-12","13:55:08","-74.7","3.2","83","4.3","ISC"
"6273","1967-02-13","10:25:45","-75.37","-5.14","46","5.3","ISC"
"6272","1967-02-16","23:49:09","-75.83","3.43","196","4.2","ISC"
"6271","1967-02-20","11:00:09","-77.54","3.38","85","4.4","ISC"
"6270","1967-02-22","20:27:43","-74.62","3.26","102","4.3","ISC"
"6269","1967-02-24","07:31:50","-76.2","2.4","107","4.3","ISC"
"6268","1967-02-25","17:06:34","-76.2","2.5","118","4.1","ISC"
"6263","1967-03-13","00:59:06","-74.61","2.93","91","4.3","ISC"
"6262","1967-03-16","09:26:23","-74.84","3.77","100","4.2","ISC"
"6260","1967-03-24","15:38:50","-74.97","-6.63","138.6","4.9","ISC"
"6259","1967-03-26","16:30:33","-77.69","3.04","87","4.4","ISC"
"6258","1967-03-28","04:51:35","-80.91","-5.02","88","4.4","ISC"
"6256","1967-04-02","03:03:16","-74.51","2.9","104","4.1","ISC"
"6252","1967-04-18","16:58:13","-74","3.1","156","4","ISC"
"6250","1967-04-22","19:29:36","-79.4","-5.71","67","4.3","ISC"
"6249","1967-04-24","14:54:36","-80.4","-6.5","125","4.3","ISC"
"6247","1967-04-29","02:20:58","-75.9","-5.4","33","4.4","ISC"
"6246","1967-04-29","02:21:17","-76.14","-3.99","124","4.4","USGS-NEIC"
"6243","1967-05-19","21:39:54","-74.3","2.93","36","4.3","ISC"
"6232","1967-06-26","23:09:15","-83","3.1","33","4.1","ISC"
"6230","1967-07-14","10:08:44","-77.34","-6.31","110","4.6","ISC"
"6226","1967-07-31","05:50:48","-84","3.2","33","4.4","USGS-NEIC"
"6225","1967-08-03","08:28:48","-74.5","2.57","35","4.3","ISC"
"6224","1967-08-12","01:32:03","-82.6","1.39","87","4.2","ISC"
"6223","1967-08-18","19:05:09","-81.4","-4.98","66","4.3","ISC"
"6222","1967-08-23","09:21:00","-81.57","-4.36","29.4","5","ISC"
"6219","1967-10-06","08:20:59","-75","-4","33","4.1","ISC"
"6216","1967-10-15","21:11:17","-78.3","-3.57","46","4.4","ISC"
"6215","1967-10-20","04:39:12","-75.2","-5.1","116","4","ISC"
"6212","1967-10-30","02:52:06","-78.54","-0.59","33","4.5","ISC"
"6210","1967-11-05","14:23:54","-74.84","3.09","25.2","4.9","ISC"
"6207","1967-12-04","04:09:27","-83.8","2.7","114","4.3","ISC"
"6206","1967-12-11","14:16:09","-77.74","-5.57","137","4.6","ISC"
"6205","1967-12-16","03:19:15","-77.15","-2.87","112","5.2","ISC"
"6204","1967-12-23","22:57:44","-78.39","-6.57","43","4.5","ISC"
"6202","1968-01-04","08:09:23","-74.5","2.6","78","4","ISC"
"6201","1968-01-15","08:18:11","-78.67","-2.25","122","4.1","ISC"
"6200","1968-01-28","01:50:48","-75.02","3.08","66","4.7","ISC"
"6195","1968-03-08","08:23:00","-78.2","-4.1","84","4.2","ISC"
"6194","1968-03-21","21:24:49","-78.9","-1.13","32","4.3","ISC"
"6193","1968-03-29","09:29:34","-82.1","3.6","33","4.2","ISC"
"6191","1968-04-07","23:49:05","-77.98","-4.89","53.3","4.8","ISC"
"6190","1968-04-15","07:37:21","-80.5","2.8","33","4","ISC"
"6187","1968-04-19","18:18:13","-78","1","33","4.1","ISC"
"6183","1968-05-09","12:52:24","-81.85","-5.37","19.7","5.6","ISC"
"6182","1968-05-09","13:35:53","-82","-5.2","33","4","ISC"
"6181","1968-05-14","16:33:30","-81","0.7","33","4","ISC"
"6179","1968-05-22","09:35:30","-81.6","-5.5","77","4.2","ISC"
"6177","1968-05-27","22:49:20","-80.99","0.26","12","4.1","ISC"
"6176","1968-05-29","13:24:00","-82.4","4","67","4.1","ISC"
"6174","1968-05-29","21:36:11","-83.6","3.3","27","4.5","ISC"
"6171","1968-06-12","17:33:08","-76.47","-6.34","112","4.2","ISC"
"6165","1968-06-19","09:01:24","-78.7","-4.6","128","4.3","ISC"
"6162","1968-06-19","09:11:21","-77.4","-4.1","278","4.4","ISC"
"6158","1968-06-19","09:35:20","-77.13","-5.14","33","4","ISC"
"6150","1968-06-19","17:06:10","-77.9","-5.7","33","4.2","ISC"
"6142","1968-06-20","05:44:55","-77.5","-6.01","154","4","ISC"
"6127","1968-06-23","19:09:50","-78.2","-5.8","33","4.2","ISC"
"6124","1968-06-24","14:03:54","-76.7","-5.96","132","4.3","ISC"
"6121","1968-06-26","06:33:55","-78","-6.24","98","4.3","ISC"
"6115","1968-06-27","10:27:04","-77.8","-5.96","114","4.3","ISC"
"6106","1968-07-08","11:34:14","-75.9","2.31","33","4.5","ISC"
"6105","1968-07-09","05:13:46","-76.78","-2.4","163","4","ISC"
"6099","1968-07-17","08:19:18","-83.11","1.21","33","4.1","ISC"
"6088","1968-09-02","23:01:52","-77.8","-6.12","90","4.3","ISC"
"6087","1968-09-06","07:49:41","-80.32","-5.79","45","5.3","ISC"
"6083","1968-09-22","15:42:24","-81.7","-0.71","33","4","USGS-NEIC"
"6074","1968-11-30","09:47:02","-76.73","-2.73","148","4.4","ISC"
"6071","1968-12-04","13:23:09","-75.9","3.9","96","4.1","ISC"
"6069","1968-12-05","19:13:25","-83.7","2.3","33","4.2","ISC"
"6067","1968-12-10","06:06:59","-83.51","2.53","34.4","4.8","ISC"
"6066","1968-12-23","13:00:35","-78.2","0.19","55","4.3","ISC"
"6064","1969-01-04","05:38:04","-77.8","-6.14","14","4.1","ISC"
"6063","1969-01-15","08:19:58","-78.8","-6.3","153","4.1","ISC"
"6061","1969-01-30","12:57:29","-81.3","-6.39","91","4.4","ISC"
"6056","1969-02-23","15:56:13","-74.48","-6.7","33","4.6","ISC"
"6054","1969-03-04","00:11:39","-76.85","-6.27","188","4.7","ISC"
"6053","1969-03-04","19:07:11","-79.6","-6.4","33","4.1","ISC"
"6052","1969-03-05","23:18:01","-76.2","-6.59","43","4.6","ISC"
"6050","1969-03-18","22:07:47","-74.6","2.92","99","4.4","ISC"
"6046","1969-04-02","03:07:18","-78.38","-0.32","33","4","ISC"
"6045","1969-04-10","21:32:23","-78.8","-5.2","121","4.9","ISC"
"6039","1969-05-28","09:52:37","-77.36","-1.24","212","3.9","ISC"
"6038","1969-05-28","13:30:08","-76.85","-2.14","161.7","5.4","ISC"
"6035","1969-06-13","16:19:01","-82.07","-6.07","15.7","4.9","ISC"
"6033","1969-06-30","08:27:22","-76.88","-3.56","76","4.6","ISC"
"6032","1969-07-03","12:31:41","-81.1","-5.3","50","4.4","ISC"
"6027","1969-07-11","13:51:23","-76.6","-4.2","91","4.6","ISC"
"6026","1969-07-15","03:13:29","-76.15","3.54","168","4.3","ISC"
"6025","1969-08-05","12:14:43","-81.83","-5.43","19.2","5","ISC"
"6019","1969-09-24","00:14:31","-81.6","-5.09","45","4","ISC"
"6017","1969-11-02","11:47:05","-81.5","-5.4","12","4.4","ISC"
"6013","1969-12-17","07:05:26","-78.87","-0.91","19","4.3","ISC"
"6012","1969-12-17","07:13:06","-78.3","-0.74","26","4.2","ISC"
"6010","1969-12-31","02:08:57","-80","-0.4","62","3.9","ISC"
"6008","1970-01-02","22:07:55","-78.54","-1.87","19","4.7","ISC"
"6003","1970-02-08","14:34:25","-75.3","-2.7","58","4.7","ISC"
"5999","1970-03-07","20:07:20","-83","-5","33","5.2","ISC"
"5996","1970-03-31","03:50:14","-80.16","-5.7","71.1","5.4","ISC"
"5991","1970-04-25","14:24:01","-81.94","-2.61","31.7","5.2","ISC"
"5990","1970-05-03","13:30:59","-83.49","0.85","33","4.5","ISC"
"5989","1970-05-07","05:12:58","-79.53","-3.42","76.3","4.8","ISC"
"5988","1970-05-14","02:00:19","-78.9","-4.49","61","4.2","ISC"
"5976","1970-08-27","03:22:53","-76.59","-4.03","135","4.9","ISC"
"5975","1970-09-09","23:32:08","-84","-2","33","4","ISC"
"5974","1970-09-28","23:54:43","-74.78","2.86","85","4.5","ISC"
"5973","1970-10-15","21:11:52","-80.2","-6.8","33","4","ISC"
"5964","1970-12-09","23:49:45","-80.63","-3.5","29","5.3","ISC"
"5947","1970-12-11","05:01:25","-81.4","-4.5","98","4.6","ISC"
"5942","1970-12-12","00:37:50","-74.89","-5.89","42","4.9","ISC"
"5907","1970-12-28","21:22:11","-81.5","-4.6","30","4.4","ISC"
"5905","1970-12-28","21:57:25","-83.71","-6.02","33","5","ISC"
"5892","1971-01-27","18:22:59","-75.3","-4.43","58.8","4.8","ISC"
"5889","1971-02-10","03:13:19","-78.54","-4.83","108","4.4","USGS-NEIC"
"5887","1971-03-12","05:27:58","-77.95","1.75","131.7","4.4","ISC"
"5885","1971-04-04","01:02:47","-77.83","-3.25","111","4.3","USGS-NEIC"
"5883","1971-04-25","21:49:37","-79.02","0.12","57.3","4.6","ISC"
"5874","1971-07-09","04:52:52","-78.46","3.79","72.7","4.2","ISC"
"5858","1971-11-20","20:08:13","-74.12","3.26","224","4.2","ISC"
"5856","1971-11-28","20:01:41","-75.78","-6.94","20","4.3","USGS-NEIC"
"5853","1971-12-21","19:38:54","-76.21","-4.04","116.3","5","ISC"
"5852","1971-12-25","11:51:43","-79.19","3.4","33","4.4","USGS-NEIC"
"5851","1972-01-10","21:38:24","-77.26","-3.63","140.2","4.6","ISC"
"5848","1972-01-27","13:45:07","-79.73","-3.93","81.3","5.1","ISC"
"5847","1972-02-12","17:42:22","-77.02","-4.18","135.7","4.2","ISC"
"5841","1972-04-06","13:48:36","-76.63","-6.87","60","4.4","USGS-NEIC"
"5837","1972-04-28","03:48:44","-80.86","-5.2","237.3","4.4","ISC"
"5832","1972-06-25","07:18:02","-80.06","-5.15","96.1","4.8","ISC"
"5830","1972-07-11","08:02:18","-77.98","3.04","0","4","ISC"
"5827","1972-08-09","18:46:38","-83.14","3.74","33","4.6","USGS-NEIC"
"5825","1972-10-10","04:26:05","-74.77","-6.7","138","4.6","USGS-NEIC"
"5823","1972-11-22","05:44:01","-75.42","2.46","44","4.9","ISC"
"5822","1972-12-02","06:34:58","-76.05","-5.13","54.2","4.7","ISC"
"5821","1972-12-03","06:45:28","-80.6","-6.2","70","4.3","ISC"
"5820","1972-12-18","21:43:41","-77.35","-4.83","186.1","4.4","ISC"
"5819","1972-12-19","15:02:21","-83.03","0.8","30.1","4.7","ISC"
"5817","1972-12-28","08:31:30","-77.94","-3.6","103.5","5","ISC"
"5810","1973-02-05","23:09:03","-78.39","-4.95","49.1","4.8","ISC"
"5809","1973-02-11","07:53:57","-81.12","-6.03","99.9","4.6","ISC"
"5802","1973-03-21","21:40:58","-82.54","3.26","0","4.3","ISC"
"5801","1973-04-11","13:49:12","-82.14","3.52","203.9","4.1","ISC"
"5800","1973-04-23","00:08:54","-83.7","2.88","60.4","4.2","ISC"
"5799","1973-04-24","20:52:01","-74.83","1.61","0","4.3","ISC"
"5796","1973-04-30","15:52:55","-77.37","3.99","0","4.4","ISC"
"5790","1973-06-08","19:22:45","-83.96","3.01","33","4","USGS-NEIC"
"5789","1973-06-09","08:24:10","-77.39","-4.8","121","4.8","ISC"
"5788","1973-06-19","21:05:10","-74.17","3.17","0","4.3","ISC"
"5787","1973-07-13","14:06:58","-76.32","-6.87","96.9","4.4","ISC"
"5782","1973-10-08","23:36:51","-76.24","-4.17","147.3","4.4","ISC"
"5780","1973-11-01","21:40:18","-82.8","1.1","47.7","4.9","ISC"
"5779","1973-11-04","16:06:55","-79.53","-1.39","33","4.5","USGS-NEIC"
"5777","1973-11-10","20:53:14","-75.11","-5.98","155.5","4.7","ISC"
"5776","1973-11-25","22:24:47","-75.21","-6.84","91.9","4.6","ISC"
"5772","1974-01-20","21:34:41","-77.92","-4.53","73.7","4.5","ISC"
"5771","1974-01-22","08:00:07","-81.24","-6.36","58.8","4.5","ISC"
"5770","1974-02-03","01:45:14","-75.57","-0.14","0","4.4","ISC"
"5769","1974-02-03","15:16:25","-76.57","2.99","158.4","4.4","ISC"
"5768","1974-02-12","03:33:19","-74.68","-5.92","54.5","4.5","ISC"
"5767","1974-02-21","07:43:49","-74.3","3.97","66","4.9","USGS-NEIC"
"5765","1974-03-04","19:55:45","-77.71","-6.45","235","4","USGS-NEIC"
"5761","1974-04-01","10:34:18","-77.25","-5","136","4.3","ISC"
"5759","1974-05-01","05:46:53","-76.48","-3.59","119.6","4.2","ISC"
"5756","1974-05-29","05:27:56","-81.18","-5.59","10.5","4.3","ISC"
"5754","1974-06-03","18:06:28","-81.29","-5.04","84.1","4.3","ISC"
"5748","1974-06-16","12:42:58","-78.81","2.56","60.9","4.1","ISC"
"5745","1974-07-06","09:53:41","-81.65","1.09","214.3","4.6","ISC"
"5744","1974-07-21","17:15:57","-80.5","-4.84","94","4.8","ISC"
"5743","1974-07-24","01:22:20","-82.64","3.36","32.9","4","ISC"
"5742","1974-07-26","20:31:58","-76.55","3.86","129.8","4.3","ISC"
"5741","1974-07-29","16:47:59","-75.63","-4.15","160.3","4.3","ISC"
"5738","1974-08-11","12:05:30","-77.43","-6.56","128.1","4.1","ISC"
"5731","1974-10-17","23:09:40","-77.49","-3.96","128.2","4.1","ISC"
"5730","1974-10-19","23:50:23","-78.76","3.96","51","4.6","USGS-NEIC"
"5723","1974-12-08","09:54:35","-75.28","2.77","86","4.6","USGS-NEIC"
"5721","1974-12-23","03:13:02","-75.84","-3.2","147.4","4.5","ISC"
"5719","1975-02-01","07:50:52","-79.21","-6.08","97.7","4.5","ISC"
"5718","1975-03-18","12:21:27","-76.93","-4.28","120","6.59","ISC"
"5716","1975-03-30","20:42:32","-75.36","2.85","83","4","USGS-NEIC"
"5715","1975-04-04","00:48:12","-82.43","3.67","78.8","4.5","ISC"
"5713","1975-04-17","00:49:01","-74.07","2.91","0","4","ISC"
"5712","1975-04-20","07:52:37","-82.31","3.83","33","4.5","ISC"
"5710","1975-05-06","04:49:47","-81.14","-5.36","78","4.3","ISC"
"5709","1975-05-18","06:15:44","-76.94","-6.59","0","4.3","ISC"
"5708","1975-05-22","01:12:46","-80.36","-2.52","0","4.1","ISC"
"5706","1975-06-03","15:18:03","-75.16","-6.17","38.1","5","ISC"
"5703","1975-06-22","10:24:02","-83.02","3.01","0","4.3","ISC"
"5699","1975-08-15","19:53:55","-76.03","-5.38","123","5.7","ISC"
"5692","1975-10-30","13:19:57","-81.6","-6.68","33","4.7","USGS-NEIC"
"5689","1975-11-06","22:16:33","-77.21","-3.79","112.1","4.9","ISC"
"5688","1975-11-29","01:26:59","-77.59","-5.2","46.6","4.9","ISC"
"5685","1976-01-23","22:36:16","-81.8","-4.04","42.9","5","ISC"
"5679","1976-04-11","14:13:47","-80.16","1.54","64.9","4.9","ISC"
"5675","1976-05-23","17:21:02","-74.07","-6.96","33","4.7","USGS-NEIC"
"5673","1976-07-06","01:48:55","-76.39","3.42","140.8","4.3","ISC"
"5672","1976-07-08","07:46:20","-80.14","-4.93","104.6","4.6","ISC"
"5668","1976-08-23","10:10:53","-79.98","1.75","33","4.8","ISC"
"5667","1976-09-19","00:49:57","-77.87","3.25","33","4.1","USGS-NEIC"
"5663","1976-10-06","05:45:24","-79.04","-0.84","26","4.7","USGS-NEIC"
"5659","1976-10-12","18:49:35","-76.97","3.25","90","4.8","USGS-NEIC"
"5655","1976-12-20","11:56:41","-76.93","-6.84","60","5","USGS-NEIC"
"5654","1976-12-25","23:18:37","-77.84","-0.75","37.9","4.9","ISC"
"5651","1977-01-23","12:48:02","-78.84","3.81","33","4.5","USGS-NEIC"
"5650","1977-02-12","06:44:25","-75.86","1.94","47","4.5","USGS-NEIC"
"5648","1977-03-16","11:29:01","-74.49","3.62","135","4.3","USGS-NEIC"
"5645","1977-03-24","02:27:19","-78.46","3.17","22.7","5.2","ISC"
"5643","1977-04-09","08:41:12","-76.55","3.2","99.9","4.3","ISC"
"5641","1977-05-03","17:43:37","-75.58","-5.93","133","4.7","USGS-NEIC"
"5627","1977-06-09","10:58:25","-82.54","-4.14","33","4.8","ISC"
"5625","1977-06-16","00:57:43","-83.52","3.11","33","4.1","ISC"
